0181c7e2-8e72-4088-b4eb-c9cccedcb9e5	滑铁卢老鹰	http://www.stat-nba.com/team/WAT.html	0	http://www.stat-nba.com/image/teamImage/WAT.gif	已退役
0189c4e0-0eef-4f66-8497-17c10d492d5a	明尼苏达风笛手	http://www.stat-nba.com/team/MNP.html	0	http://www.stat-nba.com/image/teamImage/MNP.gif	已退役
09e0c29b-e595-4d2b-ad94-bf730de50302	俄克拉荷马雷霆	http://www.stat-nba.com/team/OKC.html	1	http://www.stat-nba.com/image/teamImage/OKC.gif	西部
0f49fb6c-5980-48a0-8b48-43f9871e3ea6	布法罗勇敢者	http://www.stat-nba.com/team/BUF.html	0	http://www.stat-nba.com/image/teamImage/BUF.gif	已退役
11c86b8b-2197-4d09-8908-79912a102c64	巴尔的摩子弹	http://www.stat-nba.com/team/BLB.html	0	http://www.stat-nba.com/image/teamImage/BLB.gif	已退役
133e6086-3280-4c8a-b95e-2e3ce79eb72d	首都子弹	http://www.stat-nba.com/team/CAP.html	0	http://www.stat-nba.com/image/teamImage/CAP.gif	已退役
1547b024-32ad-4822-add6-c64dbf503b19	芝加哥雄鹿	http://www.stat-nba.com/team/CHS.html	0	http://www.stat-nba.com/image/teamImage/CHS.gif	已退役
16df761f-26e9-425e-8470-af93547d206a	菲尼克斯太阳	http://www.stat-nba.com/team/PHO.html	1	http://www.stat-nba.com/image/teamImage/PHO.gif	西部
1a06e62a-fb17-4905-9215-05013ff708bb	肯塔基上校	http://www.stat-nba.com/team/KEN.html	0	http://www.stat-nba.com/image/teamImage/KEN.gif	已退役
1aa7b357-2447-44bd-9f0e-b27a2eecdf1d	圣安东尼奥马刺	http://www.stat-nba.com/team/SAS.html	1	http://www.stat-nba.com/image/teamImage/SAS.gif	西部
1cd7fa0e-9772-47f5-9569-ce66265c3534	孟菲斯灰熊	http://www.stat-nba.com/team/MEM.html	1	http://www.stat-nba.com/image/teamImage/MEM.gif	西部
1f39a273-9193-4643-8bfb-6dc1de6021e5	三城黑鹰	http://www.stat-nba.com/team/TRI.html	0	http://www.stat-nba.com/image/teamImage/TRI.gif	已退役
1f70e0e4-af90-44a7-a330-416810e69f65	新奥尔良爵士	http://www.stat-nba.com/team/NOJ.html	0	http://www.stat-nba.com/image/teamImage/NOJ.gif	已退役
215e4b49-aecd-4508-afa9-05a77cccbeb3	明尼苏达森林狼	http://www.stat-nba.com/team/MIN.html	1	http://www.stat-nba.com/image/teamImage/MIN.gif	西部
241b3949-d170-4731-bbe4-5417a427dd61	明尼苏达麝香	http://www.stat-nba.com/team/MNM.html	0	http://www.stat-nba.com/image/teamImage/MNM.gif	已退役
2c8700b1-2d4f-4363-b935-203ce633475e	温哥华灰熊	http://www.stat-nba.com/team/VAN.html	0	http://www.stat-nba.com/image/teamImage/VAN.gif	已退役
2d5fe58b-afea-4d06-8b4a-a065238b1b28	孟菲斯檀木	http://www.stat-nba.com/team/MMT.html	0	http://www.stat-nba.com/image/teamImage/MMT.gif	已退役
2f89d634-d278-4203-86b4-27cf8278a418	纽约篮网	http://www.stat-nba.com/team/NYN.html	0	http://www.stat-nba.com/image/teamImage/NYN.gif	已退役
3d27328e-3be6-4668-8e5f-0907a2141e6f	辛辛纳提皇家	http://www.stat-nba.com/team/CIN.html	0	http://www.stat-nba.com/image/teamImage/CIN.gif	已退役
3e89c68f-a1db-44fc-9f14-0713cc36c034	芝加哥包装工	http://www.stat-nba.com/team/CHP.html	0	http://www.stat-nba.com/image/teamImage/CHP.gif	已退役
3ef59518-8d58-4fa6-a5cc-16eef086609e	波士顿凯尔特人	http://www.stat-nba.com/team/BOS.html	1	http://www.stat-nba.com/image/teamImage/BOS.gif	东部
400f5241-2d8c-4e12-8626-a2c6294e8cf2	新奥尔良鹈鹕	http://www.stat-nba.com/team/NOH.html	1	http://www.stat-nba.com/image/teamImage/NOH.gif	西部
41622c7f-0cfd-442f-82d6-48e592710be7	华盛顿奇才	http://www.stat-nba.com/team/WAS.html	1	http://www.stat-nba.com/image/teamImage/WAS.gif	东部
4480e373-5a5f-4ab2-ab2a-69e8bb884520	丹佛老掘金	http://www.stat-nba.com/team/DNN.html	0	http://www.stat-nba.com/image/teamImage/DNN.gif	已退役
44e618bb-2e35-46a8-92c5-9aa7f1684463	犹他星光	http://www.stat-nba.com/team/UTS.html	0	http://www.stat-nba.com/image/teamImage/UTS.gif	已退役
462f3cdf-949c-4312-979d-e7dcafe2e275	西伯根红人	http://www.stat-nba.com/team/SHE.html	0	http://www.stat-nba.com/image/teamImage/SHE.gif	已退役
468ae0b5-3be6-4137-a095-21fb1eb61519	亚特兰大老鹰	http://www.stat-nba.com/team/ATL.html	1	http://www.stat-nba.com/image/teamImage/ATL.gif	东部
47df3f95-ad3e-462f-a340-0fbf302f8055	圣地亚哥火箭	http://www.stat-nba.com/team/SDR.html	0	http://www.stat-nba.com/image/teamImage/SDR.gif	已退役
49429456-344a-4e3d-8b88-08dbda9ea99e	维吉尼亚大地主	http://www.stat-nba.com/team/VIR.html	0	http://www.stat-nba.com/image/teamImage/VIR.gif	已退役
4b5456dc-0676-4753-81e4-6df700251707		http://www.stat-nba.com/team/NONE.html	0	http://www.stat-nba.com/image/teamImage/NONE.gif	已退役
4d2de5e7-57a4-46c7-8c53-38617b5eee45	费城勇士	http://www.stat-nba.com/team/PHW.html	0	http://www.stat-nba.com/image/teamImage/PHW.gif	已退役
4d7c7173-30bf-4329-859e-bed49a89d003	费城76人	http://www.stat-nba.com/team/PHI.html	1	http://www.stat-nba.com/image/teamImage/PHI.gif	东部
4e5903c9-69df-4ccb-a21b-201a092d9002	匹兹堡铁人	http://www.stat-nba.com/team/PIT.html	0	http://www.stat-nba.com/image/teamImage/PIT.gif	已退役
4e7e7905-e67a-4285-9ad4-2fc21928cb61	印第安纳老者	http://www.stat-nba.com/team/INA.html	0	http://www.stat-nba.com/image/teamImage/INA.gif	已退役
4ffd7d62-b715-426b-8ed6-211fbbfe82e7	圣路易斯老鹰	http://www.stat-nba.com/team/STL.html	0	http://www.stat-nba.com/image/teamImage/STL.gif	已退役
5242f11f-456e-4dba-89a5-6de617236cf6	波特兰开拓者	http://www.stat-nba.com/team/POR.html	1	http://www.stat-nba.com/image/teamImage/POR.gif	西部
564b9056-ebb9-4063-be42-6d2897ea13b0	西雅图超音速	http://www.stat-nba.com/team/SEA.html	0	http://www.stat-nba.com/image/teamImage/SEA.gif	已退役
5953e741-02eb-4997-9dc3-91a54d0ec79b	堪萨斯城国王	http://www.stat-nba.com/team/KCK.html	0	http://www.stat-nba.com/image/teamImage/KCK.gif	已退役
5da56678-e0ab-49d4-aa02-07ff9ee7e0a3	克里夫兰反叛者	http://www.stat-nba.com/team/CLR.html	0	http://www.stat-nba.com/image/teamImage/CLR.gif	已退役
65e3547d-abba-4d64-a0cf-dc9521530a6a	阿纳海姆搞基	http://www.stat-nba.com/team/ANA.html	0	http://www.stat-nba.com/image/teamImage/ANA.gif	已退役
68b597ed-885d-499b-8e56-f0e01f6b7fe7	巴提摩尔子弹	http://www.stat-nba.com/team/BAL.html	0	http://www.stat-nba.com/image/teamImage/BAL.gif	已退役
69b22e56-243f-4f9f-b0b7-245443659fad	洛杉矶湖人	http://www.stat-nba.com/team/LAL.html	1	http://www.stat-nba.com/image/teamImage/LAL.gif	西部
6f0b4125-479e-48cd-bf8a-229892a50e88	密尔沃基老鹰	http://www.stat-nba.com/team/MLH.html	0	http://www.stat-nba.com/image/teamImage/MLH.gif	已退役
7528703c-1421-4e10-94c4-aa52a18ac7cb	多伦多麝香	http://www.stat-nba.com/team/TRH.html	0	http://www.stat-nba.com/image/teamImage/TRH.gif	已退役
79ed28d3-b42e-4603-9119-3333846801fa	罗切斯特皇家	http://www.stat-nba.com/team/ROC.html	0	http://www.stat-nba.com/image/teamImage/ROC.gif	已退役
7cd59e0d-13ee-40f5-a220-14d527b4d091	福特韦恩活塞	http://www.stat-nba.com/team/FTW.html	0	http://www.stat-nba.com/image/teamImage/FTW.gif	已退役
7d0931e1-fbcb-46fe-9707-60d2de15421a	底特律猎鹰	http://www.stat-nba.com/team/DTF.html	0	http://www.stat-nba.com/image/teamImage/DTF.gif	已退役
838ca4d6-97bc-4da0-94e7-7b682a83a56c	达拉斯独行侠	http://www.stat-nba.com/team/DAL.html	1	http://www.stat-nba.com/image/teamImage/DAL.gif	西部
85f42360-b442-44e1-af11-50aaf9dc6a6d	底特律活塞	http://www.stat-nba.com/team/DET.html	1	http://www.stat-nba.com/image/teamImage/DET.gif	东部
881ede9c-1ff5-4ba3-aa7f-50f187b25658	新泽西美洲人	http://www.stat-nba.com/team/NJA.html	0	http://www.stat-nba.com/image/teamImage/NJA.gif	已退役
8927bd18-3f59-4eaa-98c1-695a95c5282c	卡罗来纳美洲狮	http://www.stat-nba.com/team/CAR.html	0	http://www.stat-nba.com/image/teamImage/CAR.gif	已退役
89f160d8-f403-419e-b793-82915e4db48f	多伦多猛龙	http://www.stat-nba.com/team/TOR.html	1	http://www.stat-nba.com/image/teamImage/TOR.gif	东部
8f6b763e-59f7-4f58-8791-4cadfa32b0c8	匹兹堡秃鹰	http://www.stat-nba.com/team/PTC.html	0	http://www.stat-nba.com/image/teamImage/PTC.gif	已退役
8f8771bd-1c57-4c9a-aec9-1f0697b0c540	圣安东尼奥老刺	http://www.stat-nba.com/team/SAA.html	0	http://www.stat-nba.com/image/teamImage/SAA.gif	已退役
94621af7-bd5a-4b77-85c8-41960e538df2	华盛顿子弹	http://www.stat-nba.com/team/WSB.html	0	http://www.stat-nba.com/image/teamImage/WSB.gif	已退役
96e98882-c1f1-4bdd-b9e9-c40435445772	印第安纳波利斯	http://www.stat-nba.com/team/INO.html	0	http://www.stat-nba.com/image/teamImage/INO.gif	已退役
99eb75d5-370b-4a76-a7f1-640f41b0b87c	华盛顿首都	http://www.stat-nba.com/team/WSA.html	0	http://www.stat-nba.com/image/teamImage/WSA.gif	已退役
9c7804e1-714a-4e8d-ae73-8a7dba7711c5	印第安纳喷气机	http://www.stat-nba.com/team/INJ.html	0	http://www.stat-nba.com/image/teamImage/INJ.gif	已退役
9ef3eed3-f7f9-4f4c-8784-92208308e925	纽约老篮网	http://www.stat-nba.com/team/NYA.html	0	http://www.stat-nba.com/image/teamImage/NYA.gif	已退役
a07dfe0d-fcd0-45f1-9541-7093965c6a0d	佛罗里达人	http://www.stat-nba.com/team/FLO.html	0	http://www.stat-nba.com/image/teamImage/FLO.gif	已退役
a2b6d70d-f5f9-4d51-8361-766c38198dfb	克里夫兰骑士	http://www.stat-nba.com/team/CLE.html	1	http://www.stat-nba.com/image/teamImage/CLE.gif	东部
a3fe6e1f-542c-42e8-9465-836adb8d7fa0	普罗登斯蒸汽	http://www.stat-nba.com/team/PRO.html	0	http://www.stat-nba.com/image/teamImage/PRO.gif	已退役
a497269f-165d-4644-8963-8ce62ca249de	圣路易轰炸机	http://www.stat-nba.com/team/STB.html	0	http://www.stat-nba.com/image/teamImage/STB.gif	已退役
a82b787e-5c54-4dcb-9d3e-d75af578e402	奥克兰橡树	http://www.stat-nba.com/team/OAK.html	0	http://www.stat-nba.com/image/teamImage/OAK.gif	已退役
aab201e9-9f09-4b1b-88f7-46e020c30f87	迈阿密佛罗里达	http://www.stat-nba.com/team/MMF.html	0	http://www.stat-nba.com/image/teamImage/MMF.gif	已退役
aea878f1-4ae1-42b2-b017-8136b2794a1f	圣路易斯精神	http://www.stat-nba.com/team/SSL.html	0	http://www.stat-nba.com/image/teamImage/SSL.gif	已退役
aec459ea-513f-483b-add4-40c18042f8b9	华盛顿老首都	http://www.stat-nba.com/team/WSC.html	0	http://www.stat-nba.com/image/teamImage/WSC.gif	已退役
affda843-0e17-4851-aaec-dc4cea129b2e	休斯顿火箭	http://www.stat-nba.com/team/HOU.html	1	http://www.stat-nba.com/image/teamImage/HOU.gif	西部
b3fd5aa8-f446-4f8c-8cb0-7a1469745174	芝加哥西风	http://www.stat-nba.com/team/CHZ.html	0	http://www.stat-nba.com/image/teamImage/CHZ.gif	已退役
b509e1a0-1b9e-4bce-a7d2-ea403bdd5e6c	金州勇士	http://www.stat-nba.com/team/GSW.html	1	http://www.stat-nba.com/image/teamImage/GSW.gif	西部
b519b71b-0fc6-4865-8538-5eb0849917da	奥兰多魔术	http://www.stat-nba.com/team/ORL.html	1	http://www.stat-nba.com/image/teamImage/ORL.gif	东部
ba69e459-4e96-42d1-8263-19f76f316283	孟菲斯职业者	http://www.stat-nba.com/team/MMP.html	0	http://www.stat-nba.com/image/teamImage/MMP.gif	已退役
bb0a3e7e-8836-488f-87e9-80f5d044ce16	夏洛特黄蜂	http://www.stat-nba.com/team/CHA.html	1	http://www.stat-nba.com/image/teamImage/CHA.gif	东部
bb99df7b-2dd5-4d6e-927d-3b078c1e1b9f	新泽西篮网	http://www.stat-nba.com/team/NJN.html	0	http://www.stat-nba.com/image/teamImage/NJN.gif	已退役
bd9a3e01-6378-4467-8d8b-ae0631d839e2	圣地亚哥快船	http://www.stat-nba.com/team/SDC.html	0	http://www.stat-nba.com/image/teamImage/SDC.gif	已退役
becf503a-f452-4d40-834a-4593803ce36c	布鲁克林篮网	http://www.stat-nba.com/team/BKN.html	1	http://www.stat-nba.com/image/teamImage/BKN.gif	东部
c1d68f3d-9773-4011-9b78-e159457729ef	德州丛林	http://www.stat-nba.com/team/TEX.html	0	http://www.stat-nba.com/image/teamImage/TEX.gif	已退役
